fips,PST045213,PST040210,PST120213,POP010210,AGE135213,AGE295213,AGE775213,SEX255213,RHI125213,RHI225213,RHI325213,RHI425213,RHI525213,RHI625213,RHI725213,RHI825213,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010213,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010212,BZA110212,BZA115212,NES010212,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030212,LND110210,POP060210
48259,37766,33410,13.0,33410,5.1,23.8,18.4,51.1,95.8,1.0,0.7,1.0,0.1,1.5,21.7,75.2,84.8,8.3,17.6,90.0,39.7,3749,26.7,14671,74.5,11.5,274400,12760,2.70,35827,73410,9.3,1104,10524,1.8,4611,5224,1.1,0.0,0.0,0.0,7.8,28.0,180918,285308,808099,25877,55776,271,662.45,50.4
48261,412,416,-1.0,416,6.8,22.1,16.3,49.3,93.7,4.1,1.5,0.5,0.0,0.2,75.2,20.4,99.8,17.4,30.5,65.3,10.6,30,17.7,233,28.9,11.0,56200,159,3.28,15157,43438,32.8,13,105,-20.5,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1458.33,0.3
48263,807,808,-0.1,808,3.7,22.8,28.6,51.3,96.0,1.2,1.2,0.0,0.1,1.4,17.0,79.9,80.3,3.4,6.7,83.4,23.1,60,10.5,550,74.8,0.0,64300,401,2.15,24839,46875,8.6,16,0,0.0,67,91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,902.51,0.9
48265,49953,49625,0.7,49625,5.1,19.5,26.3,51.7,94.1,2.1,1.1,1.0,0.1,1.7,25.2,70.7,81.9,6.3,17.9,87.4,28.2,6283,19.6,23824,68.8,13.3,150700,20357,2.35,26334,43601,14.9,1398,15022,-0.1,4997,6312,0.0,0.0,0.0,0.0,8.9,23.2,161752,0,719852,15159,97589,43,1103.32,45.0
48267,4481,4607,-2.7,4607,4.6,18.9,26.0,50.5,96.7,0.5,1.2,0.8,0.2,0.6,25.6,72.1,86.5,7.0,21.0,79.1,17.6,410,16.5,3349,74.5,5.6,85100,1895,2.37,27502,43424,19.5,129,836,-2.8,583,539,0.0,0.0,0.0,0.0,0.0,26.9,0,125,78662,17777,8162,0,1250.99,3.7
48269,285,286,-0.3,286,8.4,22.8,15.8,49.1,95.1,0.0,1.4,0.0,0.0,3.5,16.5,79.3,90.6,17.1,23.6,81.7,20.5,6,11.2,186,42.1,6.5,91000,126,2.53,29836,65000,5.9,0,0,0.0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,910.87,0.3
48271,3586,3598,-0.3,3598,4.9,19.7,25.0,44.4,94.6,2.0,1.0,0.7,0.2,1.4,57.0,40.0,81.6,15.3,58.1,68.9,14.6,497,21.8,1926,82.0,9.2,65800,1195,2.81,16700,33257,25.7,33,345,-6.0,173,217,0.0,0.0,0.0,0.0,0.0,18.9,0,0,8052,2430,1089,0,1360.06,2.6
48273,32101,32061,0.1,32061,7.3,24.8,12.2,49.0,90.8,4.4,0.9,2.4,0.2,1.4,71.4,21.9,80.3,7.4,49.5,74.1,23.6,2247,16.5,12803,57.1,20.2,74500,11241,2.68,18918,40566,24.5,566,7179,5.2,1547,2053,0.0,0.0,0.0,0.0,45.0,0.0,0,0,657070,21446,43247,51,881.31,36.4
48275,3767,3719,1.3,3719,7.4,25.6,21.1,50.8,90.4,6.0,1.1,0.2,0.1,2.1,32.8,60.1,84.9,7.9,21.6,78.6,12.5,279,14.6,2041,65.9,8.7,40900,1557,2.31,19396,34295,20.8,98,739,-6.2,270,368,0.0,0.0,0.0,0.0,0.0,0.0,0,41626,34309,9896,1406,0,850.62,4.4
48277,49426,49789,-0.7,49793,6.6,23.7,18.1,51.7,81.5,13.5,1.6,0.7,0.0,2.6,7.1,75.3,81.4,4.2,7.3,83.1,16.5,3800,19.9,22489,65.2,14.4,85300,19416,2.50,21468,40104,19.1,1184,16685,0.0,3676,5469,0.0,0.0,0.0,0.0,0.0,31.5,2411601,0,637577,13019,61073,35,907.19,54.9
48279,13775,13977,-1.4,13977,8.5,28.8,16.2,49.8,91.1,5.1,1.9,0.3,0.1,1.5,53.8,40.6,83.1,9.8,36.9,70.2,14.0,597,14.5,6095,71.4,8.0,56900,4803,2.85,18744,36727,22.1,247,2583,-1.4,711,1038,0.0,0.0,0.0,0.0,0.0,15.9,0,84216,95775,6933,6963,1,1016.18,13.8
48281,20222,19663,2.8,19677,5.9,23.7,17.4,50.6,90.4,4.0,1.1,1.3,0.3,2.9,18.7,73.6,83.2,7.1,14.8,86.0,19.8,3231,28.4,8701,74.9,6.3,129100,7289,2.68,23423,49277,16.9,377,3545,-3.4,1388,1639,0.0,0.0,0.0,0.0,0.0,29.0,0,11547,207126,10008,16104,6,712.84,27.6
48283,7369,6886,7.0,6886,6.6,20.6,13.2,41.3,97.3,1.0,0.8,0.2,0.0,0.6,84.8,13.8,82.5,7.7,62.4,52.9,5.1,267,27.6,2837,71.1,13.6,48200,1864,3.29,13307,26756,21.7,111,1739,77.8,526,424,0.0,0.0,0.0,0.0,34.7,30.2,0,0,79867,13480,5336,107,1486.69,4.6
48285,19581,19263,1.7,19263,6.0,23.6,21.8,51.1,90.5,7.2,0.6,0.4,0.1,1.2,17.4,74.5,89.7,6.0,18.1,79.2,16.3,1280,27.2,10309,79.5,4.1,92800,7711,2.45,24299,44149,8.3,474,5407,3.6,1758,1762,0.0,0.0,0.0,0.0,0.0,27.7,238235,221171,172013,9224,9065,17,969.71,19.9
48287,16628,16612,0.1,16612,5.7,23.3,17.1,49.6,85.6,11.2,1.1,0.5,0.2,1.4,23.2,64.1,84.2,7.2,18.4,81.6,15.7,1392,27.4,7534,76.7,5.5,118400,6078,2.63,25123,51534,12.4,417,4703,20.2,1191,1826,0.0,0.0,0.0,0.0,0.0,14.0,128453,58172,162558,10056,13214,63,629.02,26.4
48289,16742,16801,-0.4,16801,6.6,22.4,22.9,50.1,89.7,7.5,0.7,0.8,0.0,1.3,14.0,76.7,90.0,5.6,10.0,82.9,14.8,1862,24.3,9463,83.9,3.1,90300,6349,2.63,24170,44452,17.7,372,4261,0.8,1412,1647,0.0,0.0,0.0,0.0,0.0,0.0,0,92320,159859,9761,13118,0,1073.15,15.7
48291,76907,75643,1.7,75643,6.8,25.0,12.5,50.9,85.8,10.9,1.0,0.7,0.1,1.5,19.7,67.5,80.5,6.8,16.6,75.1,8.8,5416,34.1,29123,78.1,5.3,84400,24844,2.82,19740,47228,18.4,1046,11846,1.0,4685,5296,0.0,0.0,0.0,0.0,9.0,0.0,0,151545,653043,8729,48868,169,1158.42,65.3
48293,23326,23386,-0.3,23384,6.4,23.2,17.3,48.4,79.0,18.0,1.1,0.5,0.1,1.4,20.4,60.5,85.4,9.5,17.5,79.3,12.4,1809,20.8,10500,75.2,6.5,83200,7929,2.72,19352,38823,21.5,401,5245,2.0,1264,1648,0.0,0.0,0.0,0.0,0.0,39.5,210827,27428,268348,11976,18247,1,905.29,25.8
48295,3485,3302,5.5,3302,6.7,27.7,13.9,48.6,93.3,1.8,1.9,0.4,0.2,2.4,31.6,65.0,84.0,12.9,23.7,81.6,21.5,235,19.4,1504,70.9,7.1,89400,1115,2.99,29017,57978,10.9,97,897,13.5,322,318,0.0,0.0,0.0,0.0,0.0,0.0,0,47171,24490,8169,0,1,932.18,3.5
48297,11867,11527,2.9,11531,5.0,19.5,19.6,46.0,92.4,4.8,1.2,0.7,0.0,0.9,36.9,57.0,88.4,5.1,28.4,79.6,14.3,1218,27.3,6047,81.8,2.9,85500,3882,2.58,21016,42829,17.1,281,0,0.0,998,1191,0.0,0.0,0.0,0.0,0.0,0.0,0,25250,112717,9981,11666,13,1039.70,11.1
48299,19444,19301,0.7,19301,4.2,15.8,33.2,51.8,96.1,1.2,0.9,0.6,0.0,1.2,9.3,87.7,86.8,2.7,6.3,86.7,25.4,2750,23.7,14568,78.0,14.1,159000,8519,2.23,33634,44094,14.1,428,3295,-1.0,2065,2875,0.0,0.0,0.0,0.0,0.0,0.0,0,94883,113011,6183,61053,47,934.03,20.7
48301,95,82,15.9,82,9.5,27.4,9.5,46.3,96.8,0.0,3.2,0.0,0.0,0.0,17.9,78.9,83.9,0.0,0.0,89.5,7.9,2,24.5,50,48.5,4.8,86000,33,2.64,34068,68750,12.0,2,0,0.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,668.93,0.1
48303,289324,278831,3.8,278831,6.9,24.2,11.6,50.5,87.0,7.8,1.1,2.3,0.1,1.6,33.4,55.8,75.1,5.6,21.8,84.4,27.9,15832,16.0,118861,58.5,24.5,108700,105277,2.57,23773,44397,20.4,6928,105683,0.4,19541,23670,2.1,0.7,2.0,0.0,12.8,23.1,0,3707401,3924861,14929,0,1459,895.60,311.3
48305,5723,5915,-3.2,5915,7.0,26.9,16.1,49.7,93.7,2.5,1.8,0.3,0.0,1.6,47.0,49.4,86.6,7.4,34.8,76.1,17.7,260,19.7,2668,71.4,6.6,70200,2179,2.63,21639,44375,20.2,89,642,-5.2,312,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19743,3415,795,4,891.87,6.6
48307,8330,8283,0.6,8283,6.4,23.9,21.4,50.5,94.7,2.6,1.0,0.5,0.0,1.2,31.3,65.2,84.7,6.2,19.3,77.1,15.0,585,17.5,4269,76.7,7.8,69300,2967,2.75,20677,39194,16.6,222,2517,17.9,703,1150,0.0,0.0,0.0,0.0,0.0,0.0,0,31149,104265,13357,8752,0,1065.60,7.8
48309,241481,234906,2.8,234906,7.1,24.8,13.1,51.2,80.3,15.0,1.1,1.6,0.1,1.8,24.8,57.8,80.1,8.3,19.3,82.3,21.7,16215,18.8,96449,59.6,23.6,108300,84862,2.69,21660,41922,22.0,4987,93879,-2.1,14046,16888,5.1,0.7,1.6,0.0,8.9,28.4,5888916,4606220,2942576,12892,375262,676,1037.10,226.5
48311,764,707,8.1,707,3.9,20.2,22.6,49.5,94.9,1.0,0.5,0.5,0.0,3.0,36.6,60.5,91.2,10.6,52.5,67.0,6.8,47,12.4,482,81.1,1.3,63200,254,2.43,27375,39500,19.2,24,313,34.9,128,87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1139.43,0.6
48313,13781,13667,0.8,13664,5.7,21.3,14.8,42.2,76.1,20.3,1.1,0.8,0.1,1.6,21.8,56.5,86.8,5.9,18.3,78.8,12.5,874,26.7,5136,71.7,4.3,94200,3743,2.72,15131,41732,25.2,227,2415,13.9,978,0,0.0,0.0,0.0,0.0,0.0,0.0,0,31907,178851,13503,13114,34,466.07,29.3
48315,10235,10536,-2.9,10546,4.6,18.5,22.8,50.9,74.0,22.0,1.1,0.6,0.0,2.2,3.8,71.0,89.4,1.4,4.8,81.0,12.2,1205,29.5,6183,74.9,5.0,72900,4563,2.26,20337,31967,23.2,150,1267,-9.1,718,824,0.0,0.0,0.0,0.0,0.0,0.0,0,5546,66344,6230,5753,8,380.88,27.7
48317,5312,4799,10.7,4799,8.2,29.5,12.1,49.5,94.9,2.1,1.1,0.7,0.1,1.1,44.7,52.0,85.2,11.8,29.4,70.1,10.9,236,18.2,1853,74.8,4.5,72200,1555,3.13,20859,42607,15.8,98,1005,20.5,384,0,0.0,0.0,0.0,0.0,0.0,0.0,0,24422,45368,10274,0,4,914.94,5.2
48319,4128,4012,2.9,4012,3.9,21.7,26.6,50.3,97.1,1.0,0.5,0.2,0.2,0.9,23.1,75.1,90.1,8.3,17.0,82.0,26.5,414,17.9,2729,83.0,2.8,170100,1699,2.37,27504,46865,13.6,130,826,9.4,613,827,0.0,0.0,0.0,0.0,0.0,0.0,0,41336,28978,7426,3659,3,928.80,4.3
48321,36592,36702,-0.3,36702,7.0,25.3,15.4,50.1,83.7,11.4,1.2,2.2,0.1,1.3,40.0,46.2,90.7,10.7,28.0,78.1,14.5,2636,22.7,18841,70.2,13.7,92000,13260,2.72,23389,43096,21.1,726,8441,-0.7,2699,2943,0.0,0.0,0.0,0.0,0.0,23.0,0,0,313945,8547,38800,71,1100.28,33.4
48323,55932,54258,3.1,54258,8.8,32.5,11.1,50.5,97.0,0.6,1.5,0.5,0.0,0.4,95.1,3.2,89.2,34.9,94.2,56.6,12.2,1159,20.3,17849,71.1,15.7,86300,15714,3.45,13668,31395,30.5,774,11393,1.3,4370,4417,0.0,0.0,0.0,0.0,78.0,0.0,0,0,504755,9897,48530,79,1279.26,42.4
48325,47399,46006,3.0,46006,5.7,24.5,15.1,48.4,94.0,2.9,0.9,0.9,0.1,1.1,50.6,45.3,89.4,5.5,34.0,80.5,20.0,4392,29.7,17914,78.1,5.6,112900,15284,2.86,22413,55326,17.7,676,6124,9.5,3125,3877,0.0,0.0,0.0,0.0,28.6,0.0,75313,189912,360081,8231,29785,25,1325.36,34.7
48327,2148,2242,-4.2,2242,4.2,18.1,29.3,49.9,96.2,1.4,1.4,0.2,0.0,0.7,35.4,62.6,81.3,4.9,27.6,75.3,18.8,277,20.6,1692,72.1,2.7,56400,871,2.49,18253,31215,23.5,40,0,0.0,252,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6667,16323,7758,0,0,902.03,2.5
48329,151468,136870,10.7,136872,8.3,27.5,10.3,50.1,89.0,6.8,1.1,1.6,0.1,1.4,41.1,50.0,81.5,8.7,30.0,81.8,24.4,8820,18.8,56046,67.7,23.1,148600,50644,2.78,33672,62993,10.4,4868,73493,11.9,14801,16151,2.5,0.0,3.1,0.0,16.0,24.0,533829,2411656,2276743,18058,259193,1009,900.30,152.0
48331,24167,24757,-2.4,24757,6.3,25.1,19.1,50.6,86.9,10.1,1.3,0.6,0.0,1.2,24.8,64.1,85.9,4.6,15.1,81.2,14.4,1921,25.8,11237,68.4,7.0,78400,9330,2.58,21248,37391,19.2,413,4192,1.5,1512,1834,0.0,0.0,0.0,0.0,0.0,26.9,0,87312,181361,7334,17678,3,1016.93,24.3
48333,4907,4936,-0.6,4936,5.2,22.6,24.4,50.6,96.8,0.9,1.0,0.2,0.0,1.1,17.5,80.3,94.4,7.3,11.5,81.5,21.9,411,17.5,2836,80.1,2.7,104100,1817,2.59,22651,44213,13.1,113,846,-5.8,440,661,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70373,14123,2080,0,748.26,6.6
48335,9402,9403,0.0,9403,5.1,19.3,13.4,38.5,83.5,12.8,1.5,0.6,0.0,1.6,38.7,48.2,74.6,6.4,26.6,75.3,8.3,625,22.5,4035,74.6,5.7,45800,2748,2.53,15936,42045,11.7,135,1515,12.6,475,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3384,55754,6003,3667,4,911.09,10.3
48337,19503,19720,-1.1,19719,6.0,22.9,20.9,50.5,96.1,0.6,1.3,0.6,0.0,1.4,10.4,86.6,85.2,4.6,9.1,82.0,16.6,1847,25.5,10089,75.6,9.0,86000,8038,2.41,24699,44231,15.6,431,4526,13.7,1900,2204,0.0,0.0,0.0,0.0,0.0,31.5,0,38556,213681,10894,10935,1,930.91,21.2
48339,499137,455760,9.5,455746,6.9,27.0,11.7,50.4,89.9,4.7,1.0,2.6,0.1,1.7,21.9,69.4,83.5,12.9,19.2,86.3,30.7,32099,31.7,188329,72.9,15.5,166200,163462,2.87,32911,67766,12.4,9674,128132,-0.1,39966,40269,0.0,0.0,2.1,0.0,9.7,25.9,3667010,6399326,5260066,12748,728582,4526,1041.74,437.5
48341,22141,21904,1.1,21904,9.0,31.5,10.2,48.0,86.6,2.7,1.5,7.8,0.2,1.2,52.9,35.9,80.6,28.3,54.1,67.5,13.2,582,16.4,7934,72.8,12.6,85600,6820,3.20,19770,51181,15.4,456,8274,-5.4,1004,1437,0.0,0.0,0.0,0.0,26.0,0.0,0,0,217873,10995,22995,77,899.69,24.3
48343,12834,12934,-0.8,12934,6.2,23.1,20.3,51.9,73.6,22.8,1.1,0.5,0.1,1.9,8.8,65.8,84.4,4.3,7.6,82.0,13.1,1204,23.1,5992,74.2,7.3,69900,4949,2.56,20045,37849,20.6,242,4348,9.8,829,1102,7.4,3.6,0.0,0.0,0.0,36.9,1140439,138930,70300,5402,8814,1,251.99,51.3
48345,1196,1210,-1.2,1210,3.5,20.3,27.8,48.1,95.5,2.1,1.5,0.8,0.0,0.2,15.7,80.7,83.5,2.5,10.5,86.8,18.1,74,17.8,779,66.3,3.0,59800,433,2.73,18828,35845,25.5,30,0,0.0,125,257,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5220,4085,310,0,989.56,1.2
48347,65330,64524,1.2,64524,7.1,23.3,12.6,52.1,77.4,18.4,0.9,1.5,0.1,1.6,18.5,60.4,77.3,9.2,16.2,80.5,24.3,3412,18.7,27773,58.1,20.1,101700,23586,2.52,20362,36777,25.7,1302,17270,-3.6,3859,4826,8.1,0.0,0.0,0.0,3.4,19.1,1418896,0,691236,11048,87801,244,946.54,68.2
48349,48038,47735,0.6,47735,7.2,26.6,15.5,50.5,81.6,14.0,1.1,0.8,0.8,1.6,25.2,58.4,85.1,11.3,20.5,78.6,16.5,3124,24.2,20361,67.8,11.1,79500,17466,2.68,20327,40795,21.1,935,12733,3.1,3115,3311,3.1,0.0,0.8,0.0,0.0,32.2,758537,285724,471758,9664,42653,28,1009.63,47.3
48351,14140,14445,-2.1,14445,5.7,22.2,17.3,48.5,76.2,20.8,0.8,0.6,0.0,1.6,3.4,73.2,89.2,2.3,3.8,85.1,7.5,1518,33.7,7098,76.8,2.4,77500,4865,2.87,20431,37246,16.1,128,1138,-3.4,637,842,0.0,0.0,0.0,0.0,0.0,0.0,0,9995,50925,3704,1860,0,933.68,15.5
48353,15037,15217,-1.2,15216,6.3,25.3,17.0,49.8,91.6,5.3,1.0,0.6,0.0,1.4,35.3,58.4,84.4,4.5,22.1,78.7,12.5,1008,17.0,7097,69.7,12.1,52200,5527,2.65,19002,36806,18.5,337,4233,2.7,1044,940,0.0,0.0,0.0,0.0,0.0,0.0,224883,0,179695,12325,16810,1,912.00,16.7
48355,352107,340223,3.5,340223,6.8,25.4,12.8,50.8,91.4,4.4,0.8,1.9,0.1,1.4,62.0,31.4,80.1,7.7,40.2,79.8,20.0,28867,19.7,143411,58.6,27.5,110300,123915,2.72,23671,47057,18.4,7765,132179,3.9,23172,29355,2.4,0.8,1.9,0.0,35.0,25.3,0,2978505,4314450,13529,661990,1237,838.48,405.8
48357,10806,10223,5.7,10223,9.0,31.7,10.2,48.6,95.7,0.9,1.5,0.7,0.0,1.2,51.2,46.4,83.6,21.8,42.7,69.5,15.3,500,17.8,4036,70.0,9.8,80100,3736,2.78,23382,49964,17.3,366,4145,16.5,799,1073,0.0,0.0,0.0,0.0,0.0,0.0,0,139177,97444,10288,9184,7,917.63,11.1
48359,2102,2052,2.4,2052,3.9,30.2,13.4,49.2,92.8,3.7,0.9,1.0,0.0,1.6,14.9,78.8,88.2,3.5,10.4,87.3,31.3,83,17.6,844,72.6,4.9,83700,748,2.35,22519,48929,14.2,38,539,0.0,168,114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16797,8118,2919,3,1500.53,1.4
48361,82957,81837,1.4,81837,6.6,24.6,14.8,50.4,88.1,8.6,0.7,1.0,0.1,1.4,6.7,82.0,85.8,2.2,5.3,86.2,13.0,6481,22.9,35780,76.0,9.1,91900,31162,2.62,24736,49507,14.4,1354,19187,0.8,4617,6682,6.1,0.0,0.0,0.0,0.0,26.8,0,114354,851995,10328,85256,184,333.67,245.3
48363,27889,28111,-0.8,28111,6.5,24.4,17.9,51.0,94.4,2.4,0.9,0.7,0.1,1.4,19.6,76.0,85.9,6.2,12.9,79.4,15.1,2430,23.7,15211,71.6,10.5,85200,10491,2.64,23655,41670,18.5,626,6485,5.8,2058,2948,0.0,0.0,0.0,0.0,0.0,0.0,307163,0,272673,9972,44899,9,951.79,29.5
48365,23870,23796,0.3,23796,6.5,24.2,16.5,50.5,81.0,16.0,0.7,0.5,0.1,1.8,8.8,73.3,87.4,4.1,6.7,83.5,11.8,1737,24.8,10878,81.4,2.6,83900,8873,2.63,26525,52453,12.7,482,8710,6.4,1587,1651,0.0,0.0,0.0,0.0,0.0,26.8,264006,80032,221953,9638,18337,9,801.75,29.7
48367,121418,116927,3.8,116927,5.7,24.4,14.2,49.5,94.7,2.0,0.9,0.7,0.1,1.6,11.2,84.2,86.2,4.1,8.5,88.1,25.0,10653,31.0,47139,79.2,6.7,152900,42322,2.72,30692,64515,10.9,2313,25998,6.2,11023,12395,0.0,0.0,0.0,0.0,4.5,24.0,550365,524204,1517829,13971,110365,285,903.48,129.4
48369,9965,10269,-3.0,10269,8.3,29.6,12.4,48.3,94.7,1.6,1.7,0.6,0.3,1.1,61.4,36.6,83.4,17.7,49.4,62.5,16.2,367,15.0,3769,71.2,4.7,86400,3215,3.12,19304,44943,21.3,201,3042,-2.5,476,718,0.0,0.0,0.0,0.0,0.0,0.0,0,224947,39479,4199,1827,0,880.78,11.7
48371,15697,15507,1.2,15507,7.6,24.2,12.4,43.3,92.6,4.3,1.1,1.1,0.1,0.9,67.5,27.0,81.8,14.3,52.2,68.7,12.7,825,17.0,5562,65.4,13.1,64300,4588,2.89,20245,47019,16.7,328,4489,0.3,867,1211,0.0,0.0,0.0,0.0,0.0,15.0,0,117045,153994,9730,24316,6,4763.85,3.3
48373,45790,45413,0.8,45413,5.5,20.7,19.9,46.5,84.3,11.4,2.2,0.7,0.1,1.4,14.0,71.5,85.5,6.4,13.3,76.9,11.3,4558,26.1,23431,79.6,3.1,78600,16980,2.44,19498,37855,20.2,720,8470,2.5,3527,4518,0.0,0.0,0.0,0.0,0.0,28.3,98527,51110,445440,9587,33372,352,1057.09,43.0
48375,121661,121073,0.5,121073,8.2,27.5,11.4,48.6,81.3,10.8,1.3,4.6,0.1,2.0,36.7,47.1,78.9,13.9,30.6,75.7,15.6,7520,18.3,48529,58.5,21.0,85900,42751,2.72,19861,37951,23.1,3578,60049,1.9,7901,10506,0.0,1.8,0.0,0.0,17.0,28.0,0,2064050,2489973,20620,326019,1559,908.37,133.3
48377,7201,7817,-7.9,7818,6.7,26.5,20.2,50.2,94.8,1.4,1.4,1.5,0.0,0.9,82.0,14.9,87.6,30.9,87.1,54.7,23.6,374,15.7,3794,71.9,11.2,48500,2616,2.88,16175,29634,24.8,126,925,24.2,771,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3170,42509,5616,5009,5,3855.24,2.0
48379,11065,10914,1.4,10914,4.9,20.7,23.1,49.6,93.7,2.9,1.0,0.7,0.0,1.6,8.2,86.3,86.5,4.1,7.2,82.2,11.0,1375,32.6,5246,81.4,4.7,96300,4232,2.57,21946,44478,13.6,153,1254,7.6,808,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,93947,8372,6194,2,229.45,47.6
48381,126474,120725,4.8,120725,6.7,24.6,13.3,51.0,92.7,3.0,0.9,1.7,0.1,1.6,18.7,75.3,83.8,4.4,10.8,91.1,30.2,9293,19.2,52898,69.1,18.3,141900,48080,2.52,29124,58529,10.3,2346,32411,18.4,9700,11877,0.0,0.3,0.0,0.0,5.6,26.7,0,0,1465538,12995,131874,68,911.54,132.4
48383,3601,3367,6.9,3367,7.9,30.1,10.3,47.9,93.0,3.4,1.0,0.6,0.0,2.1,65.3,31.3,86.6,22.4,50.8,61.2,10.6,93,17.7,1364,72.5,3.0,66200,1178,2.87,26633,61250,9.5,111,1110,19.4,310,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4392,23721,7936,2216,2,1175.30,2.9
48385,3350,3309,1.2,3309,5.3,17.4,27.7,50.5,94.9,1.0,1.7,0.2,0.4,1.8,26.9,69.6,82.1,2.7,13.2,76.6,19.5,392,20.7,2580,76.8,0.2,102200,1127,2.89,17931,33885,20.2,83,547,12.3,462,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9440,3128,3662,0,699.20,4.7
48387,12470,12864,-3.1,12860,5.2,20.5,22.6,51.7,79.2,17.4,1.5,0.3,0.0,1.7,7.0,73.4,84.9,3.0,5.5,76.7,14.5,1059,26.6,6814,70.8,7.7,69200,5052,2.47,19014,31712,16.1,176,1464,-0.7,860,1116,0.0,0.0,0.0,0.0,0.0,0.0,101783,15100,61221,4687,0,7,1036.58,12.4
48389,13965,13783,1.3,13783,6.0,22.2,12.2,39.8,91.9,5.4,0.8,1.0,0.1,0.8,74.5,19.2,83.3,17.2,62.1,63.2,10.5,603,16.8,4607,75.0,9.7,40100,3542,3.31,15467,40571,21.9,200,2305,11.7,597,529,0.0,0.0,0.0,0.0,44.8,18.0,0,0,113223,10197,12449,2,2635.38,5.2
48391,7305,7383,-1.1,7383,6.1,23.3,20.9,50.3,90.0,6.8,1.0,0.8,0.0,1.4,48.7,43.5,84.0,3.8,27.5,78.6,11.2,601,22.4,3702,77.6,4.0,66300,2818,2.50,23174,44548,16.2,147,1656,9.4,490,802,0.0,0.0,0.0,0.0,0.0,0.0,0,17991,61964,8465,0,10,770.44,9.6
48393,831,929,-10.5,929,5.2,24.1,20.2,51.1,95.4,0.7,0.5,0.2,0.0,3.1,13.4,82.9,87.1,1.4,3.3,92.6,33.2,35,15.6,439,90.1,0.0,104600,374,2.75,36172,67321,3.0,13,0,0.0,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,924.06,1.0
48395,16486,16622,-0.8,16622,6.6,24.2,18.0,50.6,75.5,21.3,0.9,0.8,0.0,1.5,19.2,58.3,91.1,5.4,15.3,76.3,15.8,956,26.5,8438,71.2,8.8,77400,5851,2.79,21709,40601,20.7,268,2520,1.8,1259,1000,0.0,0.0,0.0,0.0,0.0,29.7,0,0,115236,7285,15197,5,855.68,19.4
48397,85245,78337,8.8,78337,6.3,28.4,11.2,50.9,88.5,6.1,0.7,2.7,0.1,1.8,16.7,72.8,89.3,9.5,15.7,91.2,36.5,5062,30.8,29844,83.6,7.6,187800,26820,2.99,34617,86119,5.9,1832,20681,4.1,8027,8194,3.8,0.0,0.0,0.0,5.9,29.8,301261,0,946288,12797,105900,793,127.04,616.7
48399,10309,10501,-1.8,10501,5.8,24.2,20.8,50.2,94.3,2.6,1.5,0.6,0.0,1.0,33.6,62.8,94.0,5.5,13.1,77.6,14.9,877,18.1,5257,73.3,5.1,59100,3818,2.67,20235,37667,21.9,231,2296,6.5,855,1245,0.0,0.0,0.0,0.0,0.0,0.0,206973,24642,128394,12439,5612,0,1050.95,10.0
48401,53622,53336,0.5,53330,6.6,23.1,15.0,47.1,79.1,17.6,1.0,0.6,0.1,1.6,15.7,64.9,81.8,6.4,13.2,79.8,13.8,4364,24.1,21200,76.0,6.0,93000,17772,2.73,21640,45752,17.8,831,11898,7.7,3066,3256,0.0,0.0,0.0,0.0,0.0,0.0,0,99785,354320,7313,29742,4,924.03,57.7
48403,10361,10835,-4.4,10834,4.1,18.5,28.7,51.0,90.1,7.5,0.8,0.4,0.0,1.3,3.8,86.7,90.8,1.7,5.0,80.3,13.4,1488,28.8,7927,87.2,1.5,69300,4161,2.52,18762,32963,25.8,171,1421,4.6,730,599,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51907,5116,3346,0,491.39,22.0
48405,8769,8864,-1.1,8865,5.9,20.7,24.5,51.3,75.0,22.6,0.6,0.4,0.0,1.4,7.0,68.8,90.6,1.7,4.5,77.2,12.4,901,26.5,5305,77.7,4.2,68100,3275,2.63,18695,28390,26.4,130,1162,-7.7,534,494,0.0,0.0,0.0,0.0,0.0,0.0,0,6382,70092,8070,1381,0,530.66,16.7
